"Date","Excel Time","MOTOR KW (2)","MOTOR KW (3)","MOTOR KW (4)","MOTOR KW (5)","MOTOR KW"
"11/2/2018 06:15:00 AM PDT","43406.26041666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 06:30:00 AM PDT","43406.27083333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 06:45:00 AM PDT","43406.28125","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 07:00:00 AM PDT","43406.29166666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 07:15:00 AM PDT","43406.30208333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 07:30:00 AM PDT","43406.3125","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 07:45:00 AM PDT","43406.32291666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 08:00:00 AM PDT","43406.33333333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 08:15:00 AM PDT","43406.34375","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 08:30:00 AM PDT","43406.35416666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 08:45:00 AM PDT","43406.36458333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 09:00:00 AM PDT","43406.375","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 09:15:00 AM PDT","43406.38541666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 09:30:00 AM PDT","43406.39583333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 09:45:00 AM PDT","43406.40625","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 10:00:00 AM PDT","43406.41666666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 10:15:00 AM PDT","43406.42708333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 10:30:00 AM PDT","43406.4375","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 10:45:00 AM PDT","43406.44791666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 11:00:00 AM PDT","43406.45833333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 11:15:00 AM PDT","43406.46875","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 11:30:00 AM PDT","43406.47916666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 11:45:00 AM PDT","43406.48958333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 12:00:00 PM PDT","43406.5","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 12:15:00 PM PDT","43406.51041666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 12:30:00 PM PDT","43406.52083333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 12:45:00 PM PDT","43406.53125","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 01:00:00 PM PDT","43406.54166666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 01:15:00 PM PDT","43406.55208333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 01:30:00 PM PDT","43406.5625","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 01:45:00 PM PDT","43406.57291666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 02:00:00 PM PDT","43406.58333333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 02:15:00 PM PDT","43406.59375","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 02:30:00 PM PDT","43406.60416666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 02:45:00 PM PDT","43406.61458333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 03:00:00 PM PDT","43406.625","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 03:15:00 PM PDT","43406.63541666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 03:30:00 PM PDT","43406.64583333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 03:45:00 PM PDT","43406.65625","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 04:00:00 PM PDT","43406.66666666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 04:15:00 PM PDT","43406.67708333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 04:30:00 PM PDT","43406.6875","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 04:45:00 PM PDT","43406.69791666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 05:00:00 PM PDT","43406.70833333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 05:15:00 PM PDT","43406.71875","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 05:30:00 PM PDT","43406.72916666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 05:45:00 PM PDT","43406.73958333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 06:00:00 PM PDT","43406.75","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 06:15:00 PM PDT","43406.76041666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 06:30:00 PM PDT","43406.77083333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 06:45:00 PM PDT","43406.78125","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 07:00:00 PM PDT","43406.79166666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 07:15:00 PM PDT","43406.80208333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 07:30:00 PM PDT","43406.8125","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 07:45:00 PM PDT","43406.82291666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 08:00:00 PM PDT","43406.83333333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 08:15:00 PM PDT","43406.84375","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 08:30:00 PM PDT","43406.85416666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 08:45:00 PM PDT","43406.86458333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 09:00:00 PM PDT","43406.875","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 09:15:00 PM PDT","43406.88541666667","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 09:30:00 PM PDT","43406.89583333333","0.0","0.0","0.0","0.0","0.0"
"11/2/2018 09:45:00 PM PDT","43406.90625","0.0","414.0","0.0","0.0","350.5"
"11/2/2018 10:00:00 PM PDT","43406.91666666667","0.0","433.5","0.0","0.0","427.4"
"11/2/2018 10:15:00 PM PDT","43406.92708333333","0.0","398.0","0.0","0.0","423.30002"
"11/2/2018 10:30:00 PM PDT","43406.9375","0.0","406.1","0.0","0.0","417.1"
"11/2/2018 10:45:00 PM PDT","43406.94791666667","0.0","384.80002","0.0","0.0","386.2"
"11/2/2018 11:00:00 PM PDT","43406.95833333333","0.0","402.80002","0.0","0.0","385.7"
"11/2/2018 11:15:00 PM PDT","43406.96875","0.0","398.0","0.0","0.0","405.6"
"11/2/2018 11:30:00 PM PDT","43406.97916666667","0.0","394.7","0.0","0.0","396.6"
"11/2/2018 11:45:00 PM PDT","43406.98958333333","0.0","380.2","0.0","0.0","378.2"
"11/3/2018 12:00:00 AM PDT","43407.0","0.0","391.30002","0.0","0.0","378.6"
"11/3/2018 12:15:00 AM PDT","43407.01041666667","0.0","408.0","0.0","0.0","388.1"
"11/3/2018 12:30:00 AM PDT","43407.02083333333","0.0","377.2","0.0","0.0","392.2"
"11/3/2018 12:45:00 AM PDT","43407.03125","0.0","386.9","0.0","0.0","372.5"
"11/3/2018 01:00:00 AM PDT","43407.04166666667","0.0","421.5","0.0","0.0","393.1"
"11/3/2018 01:15:00 AM PDT","43407.05208333333","0.0","392.6","0.0","0.0","382.1"
"11/3/2018 01:30:00 AM PDT","43407.0625","0.0","399.1","0.0","0.0","375.0"
"11/3/2018 01:45:00 AM PDT","43407.07291666667","0.0","396.4","0.0","0.0","387.1"
"11/3/2018 02:00:00 AM PDT","43407.08333333333","0.0","368.5","0.0","0.0","383.30002"
"11/3/2018 02:15:00 AM PDT","43407.09375","0.0","346.6","0.0","0.0","348.4"
"11/3/2018 02:30:00 AM PDT","43407.10416666667","0.0","339.2","0.0","0.0","339.5"
"11/3/2018 02:45:00 AM PDT","43407.11458333333","0.0","288.4","0.0","0.0","296.1"
"11/3/2018 03:00:00 AM PDT","43407.125","0.0","261.4","0.0","0.0","267.9"
"11/3/2018 03:15:00 AM PDT","43407.13541666667","0.0","273.0","0.0","0.0","268.5"
"11/3/2018 03:30:00 AM PDT","43407.14583333333","0.0","550.60004","0.0","0.0","0.0"
"11/3/2018 03:45:00 AM PDT","43407.15625","0.0","557.5","0.0","0.0","0.0"
"11/3/2018 04:00:00 AM PDT","43407.16666666667","0.0","546.7","0.0","0.0","0.0"
"11/3/2018 04:15:00 AM PDT","43407.17708333333","0.0","383.1","0.0","0.0","0.0"
"11/3/2018 04:30:00 AM PDT","43407.1875","0.0","266.2","0.0","0.0","0.0"
"11/3/2018 04:45:00 AM PDT","43407.19791666667","0.0","241.8","0.0","0.0","0.0"
"11/3/2018 05:00:00 AM PDT","43407.20833333333","0.0","227.90001","0.0","0.0","0.0"
"11/3/2018 05:15:00 AM PDT","43407.21875","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 05:30:00 AM PDT","43407.22916666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 05:45:00 AM PDT","43407.23958333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 06:00:00 AM PDT","43407.25","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 06:15:00 AM PDT","43407.26041666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 06:30:00 AM PDT","43407.27083333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 06:45:00 AM PDT","43407.28125","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 07:00:00 AM PDT","43407.29166666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 07:15:00 AM PDT","43407.30208333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 07:30:00 AM PDT","43407.3125","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 07:45:00 AM PDT","43407.32291666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 08:00:00 AM PDT","43407.33333333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 08:15:00 AM PDT","43407.34375","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 08:30:00 AM PDT","43407.35416666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 08:45:00 AM PDT","43407.36458333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 09:00:00 AM PDT","43407.375","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 09:15:00 AM PDT","43407.38541666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 09:30:00 AM PDT","43407.39583333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 09:45:00 AM PDT","43407.40625","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 10:00:00 AM PDT","43407.41666666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 10:15:00 AM PDT","43407.42708333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 10:30:00 AM PDT","43407.4375","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 10:45:00 AM PDT","43407.44791666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 11:00:00 AM PDT","43407.45833333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 11:15:00 AM PDT","43407.46875","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 11:30:00 AM PDT","43407.47916666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 11:45:00 AM PDT","43407.48958333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 12:00:00 PM PDT","43407.5","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 12:15:00 PM PDT","43407.51041666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 12:30:00 PM PDT","43407.52083333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 12:45:00 PM PDT","43407.53125","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 01:00:00 PM PDT","43407.54166666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 01:15:00 PM PDT","43407.55208333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 01:30:00 PM PDT","43407.5625","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 01:45:00 PM PDT","43407.57291666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 02:00:00 PM PDT","43407.58333333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 02:15:00 PM PDT","43407.59375","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 02:30:00 PM PDT","43407.60416666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 02:45:00 PM PDT","43407.61458333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 03:00:00 PM PDT","43407.625","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 03:15:00 PM PDT","43407.63541666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 03:30:00 PM PDT","43407.64583333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 03:45:00 PM PDT","43407.65625","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 04:00:00 PM PDT","43407.66666666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 04:15:00 PM PDT","43407.67708333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 04:30:00 PM PDT","43407.6875","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 04:45:00 PM PDT","43407.69791666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 05:00:00 PM PDT","43407.70833333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 05:15:00 PM PDT","43407.71875","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 05:30:00 PM PDT","43407.72916666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 05:45:00 PM PDT","43407.73958333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 06:00:00 PM PDT","43407.75","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 06:15:00 PM PDT","43407.76041666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 06:30:00 PM PDT","43407.77083333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 06:45:00 PM PDT","43407.78125","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 07:00:00 PM PDT","43407.79166666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 07:15:00 PM PDT","43407.80208333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 07:30:00 PM PDT","43407.8125","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 07:45:00 PM PDT","43407.82291666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 08:00:00 PM PDT","43407.83333333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 08:15:00 PM PDT","43407.84375","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 08:30:00 PM PDT","43407.85416666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 08:45:00 PM PDT","43407.86458333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 09:00:00 PM PDT","43407.875","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 09:15:00 PM PDT","43407.88541666667","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 09:30:00 PM PDT","43407.89583333333","0.0","0.0","0.0","0.0","0.0"
"11/3/2018 09:45:00 PM PDT","43407.90625","0.0","0.0","365.1","0.0","325.1"
"11/3/2018 10:00:00 PM PDT","43407.91666666667","0.0","0.0","334.2","0.0","338.7"
"11/3/2018 10:15:00 PM PDT","43407.92708333333","0.0","0.0","330.9","0.0","339.2"
"11/3/2018 10:30:00 PM PDT","43407.9375","0.0","0.0","330.80002","0.0","339.2"
"11/3/2018 10:45:00 PM PDT","43407.94791666667","0.0","0.0","293.30002","0.0","317.30002"
"11/3/2018 11:00:00 PM PDT","43407.95833333333","0.0","0.0","326.9","0.0","319.7"
"11/3/2018 11:15:00 PM PDT","43407.96875","0.0","0.0","321.80002","0.0","318.5"
"11/3/2018 11:30:00 PM PDT","43407.97916666667","0.0","0.0","348.30002","0.0","314.80002"
"11/3/2018 11:45:00 PM PDT","43407.98958333333","0.0","0.0","288.80002","0.0","303.7"
"11/4/2018 12:00:00 AM PDT","43408.0","0.0","0.0","299.6","0.0","304.80002"
"11/4/2018 12:15:00 AM PDT","43408.01041666667","0.0","0.0","318.0","0.0","310.5"
"11/4/2018 12:30:00 AM PDT","43408.02083333333","0.0","0.0","320.5","0.0","313.1"
"11/4/2018 12:45:00 AM PDT","43408.03125","0.0","0.0","300.7","0.0","308.30002"
"11/4/2018 01:00:00 AM PST","43408.04166666667","0.0","0.0","304.4","0.0","309.7"
"11/4/2018 01:15:00 AM PST","43408.05208333333","0.0","0.0","302.2","0.0","305.5"
"11/4/2018 01:30:00 AM PST","43408.0625","0.0","0.0","283.7","0.0","303.30002"
"11/4/2018 01:45:00 AM PST","43408.07291666667","0.0","0.0","259.9","0.0","286.7"
"11/4/2018 02:00:00 AM PST","43408.08333333333","0.0","0.0","552.5","0.0","0.0"
"11/4/2018 02:15:00 AM PST","43408.09375","0.0","0.0","417.0","0.0","0.0"
"11/4/2018 02:30:00 AM PST","43408.10416666667","0.0","0.0","291.0","0.0","0.0"
"11/4/2018 02:45:00 AM PST","43408.11458333333","0.0","0.0","272.80002","0.0","0.0"
"11/4/2018 03:00:00 AM PST","43408.125","0.0","0.0","241.7","0.0","0.0"
"11/4/2018 03:15:00 AM PST","43408.13541666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 03:30:00 AM PST","43408.14583333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 03:45:00 AM PST","43408.15625","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 04:00:00 AM PST","43408.16666666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 04:15:00 AM PST","43408.17708333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 04:30:00 AM PST","43408.1875","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 04:45:00 AM PST","43408.19791666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 05:00:00 AM PST","43408.20833333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 05:15:00 AM PST","43408.21875","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 05:30:00 AM PST","43408.22916666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 05:45:00 AM PST","43408.23958333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 06:00:00 AM PST","43408.25","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 06:15:00 AM PST","43408.26041666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 06:30:00 AM PST","43408.27083333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 06:45:00 AM PST","43408.28125","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 07:00:00 AM PST","43408.29166666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 07:15:00 AM PST","43408.30208333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 07:30:00 AM PST","43408.3125","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 07:45:00 AM PST","43408.32291666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 08:00:00 AM PST","43408.33333333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 08:15:00 AM PST","43408.34375","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 08:30:00 AM PST","43408.35416666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 08:45:00 AM PST","43408.36458333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 09:00:00 AM PST","43408.375","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 09:15:00 AM PST","43408.38541666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 09:30:00 AM PST","43408.39583333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 09:45:00 AM PST","43408.40625","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 10:00:00 AM PST","43408.41666666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 10:15:00 AM PST","43408.42708333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 10:30:00 AM PST","43408.4375","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 10:45:00 AM PST","43408.44791666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 11:00:00 AM PST","43408.45833333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 11:15:00 AM PST","43408.46875","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 11:30:00 AM PST","43408.47916666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 11:45:00 AM PST","43408.48958333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 12:00:00 PM PST","43408.5","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 12:15:00 PM PST","43408.51041666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 12:30:00 PM PST","43408.52083333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 12:45:00 PM PST","43408.53125","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 01:00:00 PM PST","43408.54166666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 01:15:00 PM PST","43408.55208333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 01:30:00 PM PST","43408.5625","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 01:45:00 PM PST","43408.57291666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 02:00:00 PM PST","43408.58333333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 02:15:00 PM PST","43408.59375","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 02:30:00 PM PST","43408.60416666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 02:45:00 PM PST","43408.61458333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 03:00:00 PM PST","43408.625","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 03:15:00 PM PST","43408.63541666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 03:30:00 PM PST","43408.64583333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 03:45:00 PM PST","43408.65625","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 04:00:00 PM PST","43408.66666666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 04:15:00 PM PST","43408.67708333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 04:30:00 PM PST","43408.6875","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 04:45:00 PM PST","43408.69791666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 05:00:00 PM PST","43408.70833333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 05:15:00 PM PST","43408.71875","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 05:30:00 PM PST","43408.72916666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 05:45:00 PM PST","43408.73958333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 06:00:00 PM PST","43408.75","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 06:15:00 PM PST","43408.76041666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 06:30:00 PM PST","43408.77083333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 06:45:00 PM PST","43408.78125","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 07:00:00 PM PST","43408.79166666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 07:15:00 PM PST","43408.80208333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 07:30:00 PM PST","43408.8125","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 07:45:00 PM PST","43408.82291666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 08:00:00 PM PST","43408.83333333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 08:15:00 PM PST","43408.84375","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 08:30:00 PM PST","43408.85416666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 08:45:00 PM PST","43408.86458333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 09:00:00 PM PST","43408.875","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 09:15:00 PM PST","43408.88541666667","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 09:30:00 PM PST","43408.89583333333","0.0","0.0","0.0","0.0","0.0"
"11/4/2018 09:45:00 PM PST","43408.90625","311.6","0.0","0.0","364.5","0.0"
"11/4/2018 10:00:00 PM PST","43408.91666666667","276.5","0.0","0.0","370.30002","0.0"
"11/4/2018 10:15:00 PM PST","43408.92708333333","265.5","0.0","0.0","339.30002","0.0"
"11/4/2018 10:30:00 PM PST","43408.9375","279.1","0.0","0.0","349.1","0.0"
"11/4/2018 10:45:00 PM PST","43408.94791666667","287.1","0.0","0.0","369.4","0.0"
"11/4/2018 11:00:00 PM PST","43408.95833333333","263.4","0.0","0.0","341.5","0.0"
"11/4/2018 11:15:00 PM PST","43408.96875","259.7","0.0","0.0","338.1","0.0"
"11/4/2018 11:30:00 PM PST","43408.97916666667","263.30002","0.0","0.0","365.4","0.0"
"11/4/2018 11:45:00 PM PST","43408.98958333333","266.2","0.0","0.0","347.0","0.0"
"11/5/2018 12:00:00 AM PST","43409.0","248.3","0.0","0.0","328.7","0.0"
"11/5/2018 12:15:00 AM PST","43409.01041666667","260.80002","0.0","0.0","331.1","0.0"
"11/5/2018 12:30:00 AM PST","43409.02083333333","281.7","0.0","0.0","344.0","0.0"
"11/5/2018 12:45:00 AM PST","43409.03125","278.0","0.0","0.0","343.1","0.0"
"11/5/2018 01:00:00 AM PST","43409.04166666667","284.6","0.0","0.0","341.30002","0.0"
"11/5/2018 01:15:00 AM PST","43409.05208333333","253.7","0.0","0.0","331.1","0.0"
"11/5/2018 01:30:00 AM PST","43409.0625","244.3","0.0","0.0","320.7","0.0"
"11/5/2018 01:45:00 AM PST","43409.07291666667","252.0","0.0","0.0","322.80002","0.0"
"11/5/2018 02:00:00 AM PST","43409.08333333333","216.0","0.0","0.0","270.2","0.0"
"11/5/2018 02:15:00 AM PST","43409.09375","184.7","0.0","0.0","237.6","0.0"
"11/5/2018 02:30:00 AM PST","43409.10416666667","560.10004","0.0","0.0","0.0","0.0"
"11/5/2018 02:45:00 AM PST","43409.11458333333","524.2","0.0","0.0","0.0","0.0"
"11/5/2018 03:00:00 AM PST","43409.125","533.2","0.0","0.0","0.0","0.0"
"11/5/2018 03:15:00 AM PST","43409.13541666667","520.10004","0.0","0.0","0.0","0.0"
"11/5/2018 03:30:00 AM PST","43409.14583333333","531.8","0.0","0.0","0.0","0.0"
"11/5/2018 03:45:00 AM PST","43409.15625","473.9","0.0","0.0","0.0","0.0"
"11/5/2018 04:00:00 AM PST","43409.16666666667","299.30002","0.0","0.0","0.0","0.0"
"11/5/2018 04:15:00 AM PST","43409.17708333333","238.5","0.0","0.0","0.0","0.0"
"11/5/2018 04:30:00 AM PST","43409.1875","181.7","0.0","0.0","0.0","0.0"
"11/5/2018 04:45:00 AM PST","43409.19791666667","180.90001","0.0","0.0","0.0","0.0"
"11/5/2018 05:00:00 AM PST","43409.20833333333","0.0","0.0","0.0","0.0","0.0"
"11/5/2018 05:15:00 AM PST","43409.21875","0.0","0.0","0.0","0.0","0.0"
"11/5/2018 05:30:00 AM PST","43409.22916666667","0.0","0.0","0.0","0.0","0.0"
"11/5/2018 05:45:00 AM PST","43409.23958333333","0.0","0.0","0.0","0.0","0.0"
"11/5/2018 06:00:00 AM PST","43409.25","0.0","0.0","0.0","0.0","0.0"
"11/5/2018 06:15:00 AM PST","43409.26041666667","0.0","0.0","0.0","0.0","0.0"
"11/5/2018 06:30:00 AM PST","43409.27083333333","0.0","0.0","0.0","0.0","0.0"
