"Date","Excel Time","CT Enable (2)","CT Enable (3)","CT Enable (4)","CT Enable (5)","CT Enable (6)","CT Enable (7)","CT Enable (8)","CT Enable (9)","CT Enable"
"1/6/2019 09:30:05.150 PM PST","43471.895892939814","1","","","","","","","",""
"1/6/2019 09:30:05.220 PM PST","43471.89589375","","","1","","","","","",""
"1/6/2019 09:30:05.250 PM PST","43471.89589409722","","","","1","","","","",""
"1/6/2019 09:31:04.560 PM PST","43471.896580555556","","","","","","1","","",""
"1/6/2019 09:31:04.570 PM PST","43471.896580671295","","","","","","","1","",""
"1/6/2019 09:31:04.980 PM PST","43471.89658541667","","1","","","","","","",""
"1/6/2019 09:32:41.050 PM PST","43471.89769733796","","","","","","0","0","",""
"1/6/2019 09:32:41.200 PM PST","43471.89769907408","","0","","","","","","",""
"1/6/2019 09:39:12.940 PM PST","43471.90223310185","","","","","","1","","",""
"1/6/2019 09:39:12.950 PM PST","43471.902233217595","","","","","","","1","",""
"1/6/2019 09:39:13.390 PM PST","43471.902238310184","","1","","","","","","",""
"1/6/2019 09:54:09.050 PM PST","43471.912604745376","","","","0","","","","",""
"1/6/2019 09:54:09.440 PM PST","43471.91260925926","","","","","","","","","0"
"1/6/2019 09:54:09.500 PM PST","43471.9126099537","0","","","","","","","",""
"1/6/2019 09:54:09.550 PM PST","43471.91261053241","","0","","","","","","",""
"1/6/2019 09:54:09.600 PM PST","43471.91261111111","","","0","","","","","",""
"1/6/2019 09:54:25.040 PM PST","43471.912789814814","","","","","0","0","0","",""
"1/6/2019 09:54:25.050 PM PST","43471.91278993056","","","","","","","","0",""
"1/6/2019 11:47:29.300 PM PST","43471.991311342594","","","","","","","","","1"
"1/6/2019 11:47:29.340 PM PST","43471.991311805556","1","","","","","","","",""
"1/6/2019 11:47:29.420 PM PST","43471.99131273148","","","1","","","","","",""
"1/6/2019 11:47:29.460 PM PST","43471.99131319445","","","","1","","","","",""
"1/6/2019 11:47:29.690 PM PST","43471.99131585648","","","","","","","","1",""
"1/6/2019 11:47:29.760 PM PST","43471.99131666667","","","","","1","","","",""
"1/6/2019 11:47:36.130 PM PST","43471.99139039352","","1","","","","","","",""
"1/6/2019 11:47:36.470 PM PST","43471.9913943287","","","","","","1","","",""
"1/6/2019 11:47:36.480 PM PST","43471.99139444444","","","","","","","1","",""
"1/7/2019 07:17:08 AM PST","43472.303564814814","","","","","","","","0",""
"1/7/2019 07:17:08.080 AM PST","43472.303565740745","","","","","0","0","0","",""
"1/7/2019 07:17:09.220 AM PST","43472.303578935185","","","","","","","","","0"
"1/7/2019 07:17:09.260 AM PST","43472.30357939815","0","","","","","","","",""
"1/7/2019 07:17:09.290 AM PST","43472.30357974537","","0","","","","","","",""
"1/7/2019 07:17:09.330 AM PST","43472.30358020833","","","0","","","","","",""
"1/7/2019 07:17:09.370 AM PST","43472.3035806713","","","","0","","","","",""
"1/7/2019 09:30:41.350 PM PST","43472.8963119213","","","","","1","","","",""
"1/7/2019 09:30:41.360 PM PST","43472.89631203703","","","","","","","","1",""
"1/7/2019 09:30:41.630 PM PST","43472.89631516204","","","","","","","","","1"
"1/7/2019 09:30:41.670 PM PST","43472.896315624996","1","","","","","","","",""
"1/7/2019 09:30:41.740 PM PST","43472.89631643519","","","1","","","","","",""
"1/7/2019 09:30:41.780 PM PST","43472.89631689815","","","","1","","","","",""
"1/7/2019 09:30:47.280 PM PST","43472.896380555554","","","","","","1","1","",""
"1/7/2019 09:30:47.570 PM PST","43472.89638391204","","1","","","","","","",""
"1/7/2019 09:39:11.060 PM PST","43472.90221134259","","","","","","","0","",""
"1/7/2019 09:39:12.210 PM PST","43472.902224652775","","0","","","","","","",""
"1/7/2019 09:39:20.070 PM PST","43472.902315625004","","","","","","0","","",""
"1/7/2019 09:48:21.540 PM PST","43472.90858263889","","","","","","1","","",""
"1/7/2019 09:48:21.550 PM PST","43472.90858275463","","","","","","","1","",""
"1/7/2019 09:48:21.910 PM PST","43472.9085869213","","1","","","","","","",""
"1/8/2019 02:16:19.040 AM PST","43473.09466481482","","","","","0","0","0","",""
"1/8/2019 02:16:19.050 AM PST","43473.094664930555","","","","","","","","0",""
"1/8/2019 02:16:19.320 AM PST","43473.09466805556","","","","","","","","","0"
"1/8/2019 02:16:19.360 AM PST","43473.09466851852","0","","","","","","","",""
"1/8/2019 02:16:19.400 AM PST","43473.09466898148","","0","","","","","","",""
"1/8/2019 02:16:20.320 AM PST","43473.094679629634","","","0","","","","","",""
"1/8/2019 02:16:20.360 AM PST","43473.09468009259","","","","0","","","","",""
"1/8/2019 09:33:53.130 PM PST","43473.898531597224","","","","","1","","","",""
"1/8/2019 09:33:53.150 PM PST","43473.8985318287","","","","","","","","1",""
"1/8/2019 09:33:53.540 PM PST","43473.89853634259","","","","","","","","","1"
"1/8/2019 09:33:53.580 PM PST","43473.89853680556","1","","","","","","","",""
"1/8/2019 09:33:53.650 PM PST","43473.898537615736","","","1","","","","","",""
"1/8/2019 09:33:53.680 PM PST","43473.89853796296","","","","1","","","","",""
"1/8/2019 09:33:59.170 PM PST","43473.898601504625","","","","","","1","","",""
"1/8/2019 09:33:59.170 PM PST","43473.898601504625","","","","","","1","","",""
"1/8/2019 09:33:59.180 PM PST","43473.89860162037","","","","","","","1","",""
"1/8/2019 09:33:59.700 PM PST","43473.89860763889","","1","","","","","","",""
"1/8/2019 09:41:46.050 PM PST","43473.90400520833","","","","","","0","","",""
"1/8/2019 09:41:46.060 PM PST","43473.904005324075","","","","","","","0","",""
"1/8/2019 09:41:46.260 PM PST","43473.90400763889","","0","","","","","","",""
"1/8/2019 09:50:58.940 PM PST","43473.91040439815","","","","","","","1","",""
"1/8/2019 09:50:59.030 PM PST","43473.91040543982","","","","","","1","","",""
"1/8/2019 09:50:59.380 PM PST","43473.91040949074","","1","","","","","","",""
"1/9/2019 03:16:57.020 AM PST","43474.13677106482","","0","","","0","0","","",""
"1/9/2019 03:16:57.030 AM PST","43474.13677118055","","","","","","","0","0",""
"1/9/2019 03:16:57.060 AM PST","43474.136771527774","","","0","","","","","",""
"1/9/2019 03:16:57.100 AM PST","43474.13677199074","","","","0","","","","",""
"1/9/2019 03:16:57.350 AM PST","43474.13677488426","","","","","","","","","0"
"1/9/2019 03:16:57.390 AM PST","43474.13677534722","0","","","","","","","",""
"1/9/2019 09:30:04.790 PM PST","43474.89588877315","","","","","","","","","1"
"1/9/2019 09:30:04.840 PM PST","43474.89588935185","1","","","","","","","",""
"1/9/2019 09:30:04.870 PM PST","43474.89588969907","","","","","1","","","",""
"1/9/2019 09:30:04.880 PM PST","43474.89588981481","","","","","","","","1",""
"1/9/2019 09:30:04.920 PM PST","43474.89589027778","","","1","","","","","",""
"1/9/2019 09:30:04.960 PM PST","43474.895890740736","","","","1","","","","",""
"1/9/2019 09:30:10.390 PM PST","43474.89595358796","","1","","","","","","",""
"1/9/2019 09:30:10.450 PM PST","43474.89595428241","","","","","","1","","",""
"1/9/2019 09:30:10.460 PM PST","43474.89595439815","","","","","","","1","",""
"1/10/2019 12:22:21.020 AM PST","43475.015521064815","","","","","0","","","",""
"1/10/2019 12:22:21.030 AM PST","43475.015521180554","","","","","","0","0","",""
"1/10/2019 12:22:21.040 AM PST","43475.0155212963","","","","","","","","0",""
"1/10/2019 12:22:22.010 AM PST","43475.015532523146","","0","","","","","","",""
"1/10/2019 12:22:22.040 AM PST","43475.01553287037","","","0","","","","","",""
"1/10/2019 12:22:22.080 AM PST","43475.01553333334","","","","0","","","","",""
"1/10/2019 12:22:22.340 AM PST","43475.01553634259","","","","","","","","","0"
"1/10/2019 12:22:22.380 AM PST","43475.01553680556","0","","","","","","","",""
"1/10/2019 10:50:09.940 AM PST","43475.45150393518","","","","","1","","","",""
"1/10/2019 10:50:09.950 AM PST","43475.45150405093","","","","","","","","1",""
"1/10/2019 10:50:10.620 AM PST","43475.45151180556","","","","","","","","","1"
"1/10/2019 10:50:10.660 AM PST","43475.45151226852","1","","","","","","","",""
"1/10/2019 10:50:10.730 AM PST","43475.451513078704","","","1","","","","","",""
"1/10/2019 10:50:10.760 AM PST","43475.45151342593","","","","1","","","","",""
"1/10/2019 10:51:00.900 AM PST","43475.45209375","","","","","","1","1","",""
"1/10/2019 10:51:01.670 AM PST","43475.452102662035","","1","","","","","","",""
"1/10/2019 10:53:50 AM PST","43475.454050925924","","","","","","","0","",""
"1/10/2019 10:53:53.380 AM PST","43475.454090046296","","0","","","","","","",""
"1/10/2019 10:56:42 AM PST","43475.456041666665","","","","","","0","","",""
"1/10/2019 11:01:15.660 AM PST","43475.45920902777","","","","","","1","","",""
"1/10/2019 11:01:15.670 AM PST","43475.45920914352","","","","","","","1","",""
"1/10/2019 11:01:16.360 AM PST","43475.459217129624","","1","","","","","","",""
"1/10/2019 11:01:16.360 AM PST","43475.459217129624","","1","","","","","","",""
"1/10/2019 01:04:50 PM PST","43475.54502314815","","","","","","","0","0",""
"1/10/2019 01:04:50.070 PM PST","43475.54502395833","","","","","0","","","",""
"1/10/2019 01:04:50.080 PM PST","43475.545024074076","","","","","","0","","",""
"1/10/2019 01:04:50.270 PM PST","43475.54502627315","","","","","","","","","0"
"1/10/2019 01:04:50.300 PM PST","43475.54502662037","0","","","","","","","",""
"1/10/2019 01:04:50.340 PM PST","43475.54502708333","","0","","","","","","",""
"1/10/2019 01:04:50.370 PM PST","43475.545027430555","","","0","","","","","",""
"1/10/2019 01:04:50.410 PM PST","43475.54502789352","","","","0","","","","",""
"1/10/2019 09:31:49.760 PM PST","43475.897103703704","","","","","","","","1",""
"1/10/2019 09:31:49.830 PM PST","43475.89710451389","","","","","1","","","",""
"1/10/2019 09:31:50.060 PM PST","43475.89710717593","","","","","","","","","1"
"1/10/2019 09:31:50.100 PM PST","43475.897107638884","1","","","","","","","",""
"1/10/2019 09:31:50.180 PM PST","43475.897108564815","","","1","","","","","",""
"1/10/2019 09:31:50.210 PM PST","43475.89710891204","","","","1","","","","",""
"1/10/2019 09:31:55.160 PM PST","43475.89716620371","","","","","","1","1","",""
"1/10/2019 09:31:55.480 PM PST","43475.8971699074","","1","","","","","","",""
"1/10/2019 09:33:55.040 PM PST","43475.89855370371","","","","","","","0","",""
"1/10/2019 09:33:55.260 PM PST","43475.89855625","","0","","","","","","",""
"1/10/2019 09:33:56.060 PM PST","43475.898565509255","","","","","","0","","",""
"1/10/2019 09:41:19.570 PM PST","43475.90369872685","","","","","","1","1","",""
"1/10/2019 09:41:19.910 PM PST","43475.903702662035","","1","","","","","","",""
"1/11/2019 01:09:16 AM PST","43476.04810185185","","","","","","0","0","",""
"1/11/2019 01:09:16.010 AM PST","43476.04810196759","","","","","","","","0",""
"1/11/2019 01:09:16.030 AM PST","43476.04810219907","0","","","","","","","",""
"1/11/2019 01:09:16.070 AM PST","43476.04810266204","","0","","","","","","",""
"1/11/2019 01:09:16.090 AM PST","43476.04810289352","","","","","0","","","",""
"1/11/2019 01:09:16.120 AM PST","43476.04810324074","","","0","","","","","",""
"1/11/2019 01:09:16.150 AM PST","43476.048103587964","","","","0","","","","",""
"1/11/2019 01:09:16.460 AM PST","43476.04810717593","","","","","","","","","0"
"1/11/2019 09:32:07.790 PM PST","43476.89731238426","","","","","1","","","",""
"1/11/2019 09:32:07.800 PM PST","43476.897312500005","","","","","","","","1",""
"1/11/2019 09:32:08.560 PM PST","43476.897321296296","","","","","","","","","1"
"1/11/2019 09:32:08.600 PM PST","43476.89732175926","1","","","","","","","",""
"1/11/2019 09:32:08.670 PM PST","43476.89732256945","","","1","","","","","",""
"1/11/2019 09:32:08.700 PM PST","43476.897322916666","","","","1","","","","",""
"1/11/2019 09:32:13.830 PM PST","43476.89738229167","","","","","","1","1","",""
"1/11/2019 09:32:14.630 PM PST","43476.89739155093","","1","","","","","","",""
"1/11/2019 09:33:51.030 PM PST","43476.89850729167","","","","","","0","0","",""
"1/11/2019 09:33:52.060 PM PST","43476.89851921296","","0","","","","","","",""
"1/11/2019 09:42:06.700 PM PST","43476.90424421296","","","","","","","1","",""
"1/11/2019 09:42:06.780 PM PST","43476.90424513889","","","","","","1","","",""
"1/11/2019 09:42:07.560 PM PST","43476.90425416667","","1","","","","","","",""
"1/12/2019 02:16:00 AM PST","43477.09444444445","","","","","","","","0",""
"1/12/2019 02:16:00.030 AM PST","43477.09444479167","","","0","","","","","",""
"1/12/2019 02:16:00.060 AM PST","43477.09444513889","","","","0","","","","",""
"1/12/2019 02:16:00.080 AM PST","43477.09444537037","","","","","0","0","0","",""
"1/12/2019 02:16:00.340 AM PST","43477.094448379634","","","","","","","","","0"
"1/12/2019 02:16:00.370 AM PST","43477.09444872686","0","","","","","","","",""
"1/12/2019 02:16:00.410 AM PST","43477.09444918981","","0","","","","","","",""
"1/12/2019 09:39:14.470 PM PST","43477.902250810184","","","","","1","","","",""
"1/12/2019 09:39:14.490 PM PST","43477.90225104167","","","","","","","","1",""
"1/12/2019 09:39:14.890 PM PST","43477.902255671295","","","","","","","","","1"
"1/12/2019 09:39:14.920 PM PST","43477.90225601852","1","","","","","","","",""
"1/12/2019 09:39:14.990 PM PST","43477.902256828704","","","1","","","","","",""
"1/12/2019 09:39:15.030 PM PST","43477.902257291666","","","","1","","","","",""
"1/12/2019 09:39:20.340 PM PST","43477.90231875","","","","","","1","","",""
"1/12/2019 09:39:20.350 PM PST","43477.902318865745","","","","","","","1","",""
"1/12/2019 09:39:20.820 PM PST","43477.902324305556","","1","","","","","","",""
"1/12/2019 09:40:57.080 PM PST","43477.90343842593","","","","","","","0","",""
"1/12/2019 09:40:58.060 PM PST","43477.90344976852","","","","","","0","","",""
"1/12/2019 09:40:58.120 PM PST","43477.90345046297","","0","","","","","","",""
"1/12/2019 09:49:16.530 PM PST","43477.90921909722","","","","","","1","1","",""
"1/12/2019 09:49:17.060 PM PST","43477.90922523148","","1","","","","","","",""
"1/13/2019 01:59:56.010 AM PST","43478.08328715278","0","","","","0","0","","",""
"1/13/2019 01:59:56.020 AM PST","43478.08328726851","","","","","","","0","0",""
"1/13/2019 01:59:56.050 AM PST","43478.08328761574","","0","","","","","","",""
"1/13/2019 01:59:56.090 AM PST","43478.083288078706","","","0","","","","","",""
"1/13/2019 01:59:56.130 AM PST","43478.08328854167","","","","0","","","","",""
"1/13/2019 01:59:56.420 AM PST","43478.08329189815","","","","","","","","","0"
"1/13/2019 09:33:01.500 PM PST","43478.89793402777","","","","","","","","1",""
"1/13/2019 09:33:01.580 PM PST","43478.897934953704","","","","","1","","","",""
"1/13/2019 09:33:02 PM PST","43478.897939814815","","","","","","","","","1"
"1/13/2019 09:33:02.030 PM PST","43478.89794016204","1","","","","","","","",""
"1/13/2019 09:33:02.100 PM PST","43478.89794097222","","","1","","","","","",""
"1/13/2019 09:33:02.140 PM PST","43478.897941435185","","","","1","","","","",""
"1/13/2019 09:33:06.690 PM PST","43478.89799409722","","","","","","1","1","",""
"1/13/2019 09:33:07.350 PM PST","43478.89800173611","","1","","","","","","",""
"1/13/2019 09:34:42.010 PM PST","43478.89909733796","","","","","","","0","",""
"1/13/2019 09:34:43.060 PM PST","43478.89910949074","","","","","","0","","",""
"1/13/2019 09:34:44.050 PM PST","43478.89912094908","","0","","","","","","",""
"1/13/2019 09:56:01.550 PM PST","43478.913906828704","","","","","","1","1","",""
"1/13/2019 09:56:02.620 PM PST","43478.913919212966","","1","","","","","","",""
"1/14/2019 12:07:38.050 AM PST","43479.00530150463","","","","","","","0","",""
"1/14/2019 12:07:41.360 AM PST","43479.005339814816","","0","","","","","","",""
"1/14/2019 12:07:42.230 AM PST","43479.00534988426","","","","","","","1","",""
"1/14/2019 12:07:42.610 AM PST","43479.0053542824","","1","","","","","","",""
"1/14/2019 01:25:40.070 AM PST","43479.05949155093","","","","","","","0","",""
"1/14/2019 01:25:51.370 AM PST","43479.05962233796","","0","","","","","","",""
"1/14/2019 01:25:52.600 AM PST","43479.05963657408","","","","","","","1","",""
"1/14/2019 01:25:52.610 AM PST","43479.05963668981","","1","","","","","","",""
"1/14/2019 02:22:19.040 AM PST","43479.09883148148","","","","","0","0","","",""
"1/14/2019 02:22:19.050 AM PST","43479.09883159722","","","","","","","0","0",""
"1/14/2019 02:22:19.060 AM PST","43479.09883171297","","","","","","","","","0"
"1/14/2019 02:22:19.100 AM PST","43479.09883217592","0","","","","","","","",""
"1/14/2019 02:22:19.130 AM PST","43479.098832523145","","0","","","","","","",""
"1/14/2019 02:22:19.170 AM PST","43479.098832986114","","","0","","","","","",""
"1/14/2019 02:22:19.200 AM PST","43479.09883333334","","","","0","","","","",""
"1/14/2019 09:38:05.870 PM PST","43479.9014568287","","","","","","","","1",""
"1/14/2019 09:38:05.950 PM PST","43479.90145775463","","","","","1","","","",""
"1/14/2019 09:38:06.180 PM PST","43479.901460416666","","","","","","","","","1"
"1/14/2019 09:38:06.230 PM PST","43479.901460995374","1","","","","","","","",""
"1/14/2019 09:38:06.300 PM PST","43479.90146180555","","","1","","","","","",""
"1/14/2019 09:38:06.330 PM PST","43479.901462152775","","","","1","","","","",""
"1/14/2019 09:38:11.490 PM PST","43479.901521875","","","","","","","1","",""
"1/14/2019 09:38:11.580 PM PST","43479.90152291667","","","","","","1","","",""
"1/14/2019 09:38:11.930 PM PST","43479.90152696759","","1","","","","","","",""
"1/14/2019 09:39:33.010 PM PST","43479.90246539352","","","","","","","0","",""
"1/14/2019 09:39:33.140 PM PST","43479.902466898144","","0","","","","","","",""
"1/14/2019 09:39:34.020 PM PST","43479.902477083335","","","","","","0","","",""
"1/14/2019 10:03:01.400 PM PST","43479.9187662037","","","","","","1","1","",""
"1/14/2019 10:03:01.780 PM PST","43479.91877060186","","1","","","","","","",""
"1/14/2019 11:36:16.040 PM PST","43479.98351898148","","","","","","","0","",""
"1/14/2019 11:36:26.090 PM PST","43479.98363530093","","0","","","","","","",""
"1/14/2019 11:36:45.060 PM PST","43479.983854861115","","","","","","0","","",""
"1/14/2019 11:37:19.380 PM PST","43479.98425208333","","1","","","","","","",""
"1/14/2019 11:37:19.780 PM PST","43479.98425671297","","","","","","1","","",""
"1/14/2019 11:37:19.790 PM PST","43479.9842568287","","","","","","","1","",""
"1/15/2019 12:08:15.010 AM PST","43480.005729282406","0","","","","","","","",""
"1/15/2019 12:08:15.050 AM PST","43480.005729745375","","0","","","","","","",""
"1/15/2019 12:08:15.400 AM PST","43480.00573379629","","","","","","","","","0"
"1/15/2019 12:08:16 AM PST","43480.005740740744","","","","","0","","","",""
"1/15/2019 12:08:16.010 AM PST","43480.00574085648","","","","","","0","0","0",""
"1/15/2019 12:08:16.330 AM PST","43480.005744560185","","","0","","","","","",""
"1/15/2019 12:08:16.370 AM PST","43480.00574502315","","","","0","","","","",""
"1/15/2019 07:50:14.510 AM PST","43480.3265568287","","","","","","","","1",""
"1/15/2019 07:50:14.590 AM PST","43480.326557754626","","","","","1","","","",""
"1/15/2019 07:50:15.090 AM PST","43480.32656354167","","","","","","","","","1"
"1/15/2019 07:50:15.130 AM PST","43480.32656400463","1","","","","","","","",""
"1/15/2019 07:50:15.200 AM PST","43480.326564814815","","","1","","","","","",""
"1/15/2019 07:50:15.250 AM PST","43480.32656539352","","","","1","","","","",""
"1/15/2019 07:50:20.390 AM PST","43480.326624884256","","","","","","1","1","",""
"1/15/2019 07:50:20.390 AM PST","43480.326624884256","","","","","","","1","",""
"1/15/2019 07:50:21.030 AM PST","43480.32663229167","","1","","","","","","",""
"1/15/2019 10:04:55.030 AM PST","43480.42008136574","","","","","0","0","0","",""
"1/15/2019 10:04:55.040 AM PST","43480.42008148148","","","","","","","","0",""
"1/15/2019 10:04:55.180 AM PST","43480.42008310185","","","","","","","","","0"
"1/15/2019 10:04:55.220 AM PST","43480.420083564815","0","","","","","","","",""
"1/15/2019 10:04:55.250 AM PST","43480.42008391204","","0","","","","","","",""
"1/15/2019 10:04:55.290 AM PST","43480.420084375","","","0","","","","","",""
"1/15/2019 10:04:55.330 AM PST","43480.42008483796","","","","0","","","","",""
"1/16/2019 01:57:36.310 AM PST","43481.08167025463","","","","","","","","1",""
"1/16/2019 01:57:36.390 AM PST","43481.08167118055","","","","","1","","","",""
"1/16/2019 01:57:36.790 AM PST","43481.08167581019","","","","","","","","","1"
"1/16/2019 01:57:36.820 AM PST","43481.08167615741","1","","","","","","","",""
"1/16/2019 01:57:36.890 AM PST","43481.08167696759","","","1","","","","","",""
"1/16/2019 01:57:36.930 AM PST","43481.08167743056","","","","1","","","","",""
"1/16/2019 01:58:48.590 AM PST","43481.08250682871","","","","","","1","","",""
"1/16/2019 01:58:48.600 AM PST","43481.08250694444","","","","","","","1","",""
"1/16/2019 01:58:49.140 AM PST","43481.082513194444","","1","","","","","","",""
"1/16/2019 02:00:34 AM PST","43481.08372685185","","","","","","0","0","",""
"1/16/2019 02:00:35.400 AM PST","43481.083743055555","","0","","","","","","",""
"1/16/2019 02:11:53.630 AM PST","43481.09159293982","","","","","","1","","",""
"1/16/2019 02:11:53.640 AM PST","43481.09159305556","","","","","","","1","",""
"1/16/2019 02:11:53.800 AM PST","43481.09159490741","","1","","","","","","",""
"1/16/2019 05:04:45 AM PST","43481.21163194445","","","","","","0","0","",""
"1/16/2019 05:04:45.010 AM PST","43481.211632060185","","","","","","","","0",""
"1/16/2019 05:04:45.080 AM PST","43481.21163287037","","","","","0","","","",""
"1/16/2019 05:04:45.090 AM PST","43481.21163298612","","","","","","","","","0"
"1/16/2019 05:04:45.130 AM PST","43481.21163344907","0","","","","","","","",""
"1/16/2019 05:04:45.160 AM PST","43481.211633796294","","0","","","","","","",""
"1/16/2019 05:04:45.200 AM PST","43481.21163425926","","","0","","","","","",""
"1/16/2019 05:04:45.230 AM PST","43481.21163460649","","","","0","","","","",""
"1/16/2019 09:30:05.460 PM PST","43481.89589652778","","","","","","","","1",""
"1/16/2019 09:30:05.530 PM PST","43481.89589733796","","","","","1","","","",""
"1/16/2019 09:30:05.800 PM PST","43481.89590046296","","","","","","","","","1"
"1/16/2019 09:30:05.840 PM PST","43481.89590092593","1","","","","","","","",""
"1/16/2019 09:30:05.910 PM PST","43481.89590173611","","","1","","","","","",""
"1/16/2019 09:30:05.960 PM PST","43481.89590231482","","","","1","","","","",""
"1/16/2019 09:31:10.180 PM PST","43481.89664560185","","","","","","1","","",""
"1/16/2019 09:31:10.190 PM PST","43481.89664571759","","","","","","","1","",""
"1/16/2019 09:31:10.610 PM PST","43481.8966505787","","1","","","","","","",""
"1/16/2019 09:32:57.030 PM PST","43481.89788229167","","","","","","0","","",""
"1/16/2019 09:32:57.040 PM PST","43481.89788240741","","","","","","","0","",""
"1/16/2019 09:32:58.280 PM PST","43481.897896759256","","0","","","","","","",""
"1/16/2019 09:40:45.220 PM PST","43481.90330115741","","","","","","","1","",""
"1/16/2019 09:40:45.300 PM PST","43481.90330208333","","","","","","1","","",""
"1/16/2019 09:40:45.680 PM PST","43481.90330648149","","1","","","","","","",""
"1/16/2019 11:24:50.040 PM PST","43481.97557916667","","","","","0","","","",""
"1/16/2019 11:24:50.050 PM PST","43481.97557928241","","","","","","0","0","",""
"1/16/2019 11:24:50.060 PM PST","43481.975579398146","","","","","","","","0",""
"1/16/2019 11:24:50.120 PM PST","43481.97558009259","","","","","","","","","0"
"1/16/2019 11:24:50.160 PM PST","43481.975580555554","0","","","","","","","",""
"1/16/2019 11:24:50.190 PM PST","43481.97558090278","","0","","","","","","",""
"1/16/2019 11:24:50.230 PM PST","43481.97558136574","","","0","","","","","",""
"1/16/2019 11:24:50.260 PM PST","43481.97558171296","","","","0","","","","",""
"1/17/2019 10:50:07.540 AM PST","43482.45147615741","","","","","","","","1",""
"1/17/2019 10:50:07.620 AM PST","43482.451477083334","","","","","1","","","",""
"1/17/2019 10:50:08.140 AM PST","43482.45148310185","","","","","","","","","1"
"1/17/2019 10:50:08.180 AM PST","43482.451483564815","1","","","","","","","",""
"1/17/2019 10:50:08.260 AM PST","43482.45148449074","","","1","","","","","",""
"1/17/2019 10:50:08.300 AM PST","43482.45148495371","","","","1","","","","",""
"1/17/2019 10:50:13.550 AM PST","43482.45154571759","","","","","","1","1","",""
"1/17/2019 10:50:14.170 AM PST","43482.451552893515","","1","","","","","","",""
"1/17/2019 12:04:46.020 PM PST","43482.503310416665","","","","0","0","","","",""
"1/17/2019 12:04:46.030 PM PST","43482.50331053241","","","","","","0","0","0",""
"1/17/2019 12:04:46.310 PM PST","43482.50331377315","","","","","","","","","0"
"1/17/2019 12:04:46.350 PM PST","43482.503314236106","0","","","","","","","",""
"1/17/2019 12:04:46.380 PM PST","43482.50331458333","","0","","","","","","",""
"1/17/2019 12:04:46.420 PM PST","43482.5033150463","","","0","","","","","",""
"1/17/2019 11:06:00.890 PM PST","43482.96251030093","","","","","1","","","",""
"1/17/2019 11:06:00.900 PM PST","43482.96251041666","","","","","","","","1",""
"1/17/2019 11:06:01.090 PM PST","43482.96251261574","","","","","","","","","1"
"1/17/2019 11:06:01.140 PM PST","43482.96251319445","1","","","","","","","",""
"1/17/2019 11:06:01.270 PM PST","43482.96251469907","","","1","","","","","",""
"1/17/2019 11:06:01.310 PM PST","43482.96251516204","","","","1","","","","",""
"1/17/2019 11:06:07.460 PM PST","43482.96258634259","","","","","","1","","",""
"1/17/2019 11:06:07.460 PM PST","43482.96258634259","","","","","","1","","",""
"1/17/2019 11:06:07.470 PM PST","43482.962586458336","","","","","","","1","",""
"1/17/2019 11:06:07.700 PM PST","43482.96258912037","","1","","","","","","",""
"1/17/2019 11:07:55.020 PM PST","43482.96383125","","","","","","0","0","",""
"1/17/2019 11:07:56.220 PM PST","43482.96384513889","","0","","","","","","",""
"1/17/2019 11:15:45.450 PM PST","43482.969276041666","","","","","","1","","",""
"1/17/2019 11:15:45.460 PM PST","43482.96927615741","","","","","","","1","",""
"1/17/2019 11:15:45.710 PM PST","43482.96927905093","","1","","","","","","",""
"1/17/2019 11:15:45.710 PM PST","43482.96927905093","","1","","","","","","",""
"1/18/2019 05:21:20.080 AM PST","43483.223149074074","","","","","","","","0",""
"1/18/2019 05:21:21.010 AM PST","43483.22315983796","","","","","0","0","","",""
"1/18/2019 05:21:21.020 AM PST","43483.223159953704","","","","","","","0","",""
"1/18/2019 05:21:21.130 AM PST","43483.22316122685","","","","","","","","","0"
"1/18/2019 05:21:21.170 AM PST","43483.22316168981","0","","","","","","","",""
"1/18/2019 05:21:21.210 AM PST","43483.223162152775","","0","","","","","","",""
"1/18/2019 05:21:21.250 AM PST","43483.223162615745","","","0","","","","","",""
"1/18/2019 05:21:21.290 AM PST","43483.2231630787","","","","0","","","","",""
"1/18/2019 09:50:09.930 AM PST","43483.40983715278","","","","","1","","","","1"
"1/18/2019 09:50:09.940 AM PST","43483.40983726852","","","","","","","","1",""
"1/18/2019 09:50:09.970 AM PST","43483.40983761574","1","","","","","","","",""
"1/18/2019 09:50:10.050 AM PST","43483.409838541666","","","1","","","","","",""
"1/18/2019 09:50:10.090 AM PST","43483.40983900463","","","","1","","","","",""
"1/18/2019 09:50:15.870 AM PST","43483.40990590278","","","","","","","1","",""
"1/18/2019 09:50:15.960 AM PST","43483.40990694445","","","","","","1","","",""
"1/18/2019 09:50:15.980 AM PST","43483.40990717593","","1","","","","","","",""
"1/18/2019 12:04:48.020 PM PST","43483.50333356482","","","","","0","0","0","",""
"1/18/2019 12:04:48.030 PM PST","43483.50333368056","","","0","","","","","0",""
"1/18/2019 12:04:48.070 PM PST","43483.50333414352","","","","0","","","","",""
"1/18/2019 12:04:48.360 PM PST","43483.5033375","","","","","","","","","0"
"1/18/2019 12:04:48.390 PM PST","43483.50333784722","0","","","","","","","",""
"1/18/2019 12:04:48.430 PM PST","43483.50333831018","","0","","","","","","",""
"1/19/2019 04:14:06.710 AM PST","43484.176466550925","","","","","","","","1",""
